timestamp,open,high,low,close,volume,close_time,quote_volume
2025-05-05 21:00:00,145.59,146.41,145.56,146.4,17901.696,2025-05-05 21:14:59.999,2615093.01098
2025-05-05 21:15:00,146.41,146.92,146.29,146.86,14619.28,2025-05-05 21:29:59.999,2144120.73104
2025-05-05 21:30:00,146.86,146.86,146.13,146.61,13820.682,2025-05-05 21:44:59.999,2025588.89041
2025-05-05 21:45:00,146.61,147.02,146.57,146.69,12913.519,2025-05-05 21:59:59.999,1896461.41156
2025-05-05 22:00:00,146.68,147.12,146.67,147.03,13682.855,2025-05-05 22:14:59.999,2010824.95519
2025-05-05 22:15:00,147.04,147.29,146.95,147.06,16680.805,2025-05-05 22:29:59.999,2454286.27227
2025-05-05 22:30:00,147.05,147.73,147.05,147.39,24999.187,2025-05-05 22:44:59.999,3684502.77013
2025-05-05 22:45:00,147.39,147.53,147.24,147.34,15754.296,2025-05-05 22:59:59.999,2322197.59074
2025-05-05 23:00:00,147.33,147.53,147.33,147.33,17491.851,2025-05-05 23:14:59.999,2579129.13832
2025-05-05 23:15:00,147.33,147.57,146.99,147.13,38638.408,2025-05-05 23:29:59.999,5684425.23669
2025-05-05 23:30:00,147.14,147.24,146.91,146.94,15815.346,2025-05-05 23:44:59.999,2325247.46122
2025-05-05 23:45:00,146.94,146.95,146.57,146.72,57976.803,2025-05-05 23:59:59.999,8507031.90932
2025-05-06 00:00:00,146.72,146.83,145.99,146.21,95730.776,2025-05-06 00:14:59.999,14011327.56202
2025-05-06 00:15:00,146.22,146.5,145.97,146.5,28386.537,2025-05-06 00:29:59.999,4147786.48995
2025-05-06 00:30:00,146.5,146.54,145.83,145.92,12164.056,2025-05-06 00:44:59.999,1777658.22637
2025-05-06 00:45:00,145.92,146.14,145.79,146.13,7468.853,2025-05-06 00:59:59.999,1090042.1992
2025-05-06 01:00:00,146.14,146.44,145.5,146.14,15562.616,2025-05-06 01:14:59.999,2271930.16215
2025-05-06 01:15:00,146.13,146.45,145.92,145.93,13117.403,2025-05-06 01:29:59.999,1918759.34782
2025-05-06 01:30:00,145.92,145.97,145.02,145.05,16226.123,2025-05-06 01:44:59.999,2360858.91461
2025-05-06 01:45:00,145.05,145.15,144.64,144.75,18596.432,2025-05-06 01:59:59.999,2694066.8352
2025-05-06 02:00:00,144.75,144.99,144.53,144.7,20514.788,2025-05-06 02:14:59.999,2969070.89891
2025-05-06 02:15:00,144.71,144.71,143.8,143.92,29601.204,2025-05-06 02:29:59.999,4266091.55264
2025-05-06 02:30:00,143.92,144.4,143.8,144.14,20295.341,2025-05-06 02:44:59.999,2925480.06498
2025-05-06 02:45:00,144.14,144.73,144.12,144.41,19215.965,2025-05-06 02:59:59.999,2775982.20228
2025-05-06 03:00:00,144.4,144.47,144.13,144.17,15243.434,2025-05-06 03:14:59.999,2199034.02026
2025-05-06 03:15:00,144.16,144.61,144.16,144.59,15558.477,2025-05-06 03:29:59.999,2246105.66471
2025-05-06 03:30:00,144.59,144.83,144.5,144.6,22738.971,2025-05-06 03:44:59.999,3289476.00858
2025-05-06 03:45:00,144.6,144.79,144.31,144.63,16875.38,2025-05-06 03:59:59.999,2440502.57026
2025-05-06 04:00:00,144.63,144.64,144.32,144.43,13433.229,2025-05-06 04:14:59.999,1940751.95598
2025-05-06 04:15:00,144.42,144.95,144.41,144.94,13523.454,2025-05-06 04:29:59.999,1957675.22856
2025-05-06 04:30:00,144.94,145.03,144.7,144.79,11461.73,2025-05-06 04:44:59.999,1660444.11976
2025-05-06 04:45:00,144.8,144.99,144.73,144.95,9492.989,2025-05-06 04:59:59.999,1375248.20368
2025-05-06 05:00:00,144.95,145.26,144.89,145.19,11258.671,2025-05-06 05:14:59.999,1633312.99685
2025-05-06 05:15:00,145.19,145.26,144.51,144.67,10161.323,2025-05-06 05:29:59.999,1471599.59087
2025-05-06 05:30:00,144.68,144.78,144.4,144.52,7797.926,2025-05-06 05:44:59.999,1127342.58703
2025-05-06 05:45:00,144.52,144.63,144.4,144.5,10800.174,2025-05-06 05:59:59.999,1560975.79581
2025-05-06 06:00:00,144.49,145.0,144.49,144.93,11287.82,2025-05-06 06:14:59.999,1635271.8748
2025-05-06 06:15:00,144.92,145.09,144.76,144.86,11684.92,2025-05-06 06:29:59.999,1693872.54447
2025-05-06 06:30:00,144.87,145.17,144.65,145.16,8828.754,2025-05-06 06:44:59.999,1279522.32653
2025-05-06 06:45:00,145.16,145.35,144.93,145.34,9542.789,2025-05-06 06:59:59.999,1384931.46103
2025-05-06 07:00:00,145.34,145.88,145.34,145.65,21575.681,2025-05-06 07:14:59.999,3143353.13885
2025-05-06 07:15:00,145.64,145.64,145.26,145.3,18008.59,2025-05-06 07:29:59.999,2618325.67065
2025-05-06 07:30:00,145.31,145.76,144.93,145.13,14017.559,2025-05-06 07:44:59.999,2037796.06295
2025-05-06 07:45:00,145.13,145.38,145.08,145.28,21588.42,2025-05-06 07:59:59.999,3134739.31746
2025-05-06 08:00:00,145.27,145.28,144.5,144.56,15632.298,2025-05-06 08:14:59.999,2264466.6122
2025-05-06 08:15:00,144.56,144.58,143.68,144.01,40050.448,2025-05-06 08:29:59.999,5765045.2059
2025-05-06 08:30:00,144.02,144.47,144.01,144.38,19651.655,2025-05-06 08:44:59.999,2835828.71906
2025-05-06 08:45:00,144.38,144.67,144.34,144.64,11315.569,2025-05-06 08:59:59.999,1635685.95042
2025-05-06 09:00:00,144.63,144.63,144.19,144.2,14447.693,2025-05-06 09:14:59.999,2085670.61482
2025-05-06 09:15:00,144.2,144.28,144.01,144.23,8166.945,2025-05-06 09:29:59.999,1177053.45649
2025-05-06 09:30:00,144.23,144.38,143.7,143.72,10971.515,2025-05-06 09:44:59.999,1580562.30896
2025-05-06 09:45:00,143.72,144.42,143.51,144.35,20155.088,2025-05-06 09:59:59.999,2902971.68223
2025-05-06 10:00:00,144.36,144.36,143.81,143.85,12528.613,2025-05-06 10:14:59.999,1805323.57805
2025-05-06 10:15:00,143.86,144.33,143.71,143.72,14289.378,2025-05-06 10:29:59.999,2058120.93369
2025-05-06 10:30:00,143.71,144.07,143.38,143.41,25452.983,2025-05-06 10:44:59.999,3656887.86616
2025-05-06 10:45:00,143.41,143.48,142.9,143.09,51194.756,2025-05-06 10:59:59.999,7325475.45566
2025-05-06 11:00:00,143.08,143.65,143.08,143.4,25001.962,2025-05-06 11:14:59.999,3584835.68308
2025-05-06 11:15:00,143.39,143.51,142.72,142.86,66700.077,2025-05-06 11:29:59.999,9543632.21164
2025-05-06 11:30:00,142.85,142.94,142.34,142.74,49466.104,2025-05-06 11:44:59.999,7054429.88157
2025-05-06 11:45:00,142.74,142.86,142.0,142.57,39399.999,2025-05-06 11:59:59.999,5609719.72608
2025-05-06 12:00:00,142.57,143.08,142.5,142.93,65291.984,2025-05-06 12:14:59.999,9329397.86502
2025-05-06 12:15:00,142.93,143.0,142.5,142.59,26410.548,2025-05-06 12:29:59.999,3770360.6128
2025-05-06 12:30:00,142.6,142.92,142.47,142.8,23927.231,2025-05-06 12:44:59.999,3414361.65985
2025-05-06 12:45:00,142.8,143.13,142.61,142.99,20451.873,2025-05-06 12:59:59.999,2923861.17612
2025-05-06 13:00:00,142.98,143.04,142.1,142.21,31006.651,2025-05-06 13:14:59.999,4416153.07259
2025-05-06 13:15:00,142.21,142.5,141.71,141.76,32869.692,2025-05-06 13:29:59.999,4671346.02837
2025-05-06 13:30:00,141.76,142.87,141.72,142.64,40804.033,2025-05-06 13:44:59.999,5812326.90395
2025-05-06 13:45:00,142.64,142.82,141.41,141.93,36255.913,2025-05-06 13:59:59.999,5147604.62473
2025-05-06 14:00:00,141.93,143.17,141.91,142.9,32868.844,2025-05-06 14:14:59.999,4688756.13653
2025-05-06 14:15:00,142.9,143.96,142.9,143.43,36348.268,2025-05-06 14:29:59.999,5218201.47527
2025-05-06 14:30:00,143.44,143.72,142.99,143.0,21256.694,2025-05-06 14:44:59.999,3046034.40629
2025-05-06 14:45:00,143.0,143.2,142.52,142.71,21466.788,2025-05-06 14:59:59.999,3066000.01147
2025-05-06 15:00:00,142.7,142.89,142.14,142.87,17650.644,2025-05-06 15:14:59.999,2516145.55433
2025-05-06 15:15:00,142.87,143.61,142.61,143.54,17991.957,2025-05-06 15:29:59.999,2576156.28449
2025-05-06 15:30:00,143.54,143.94,143.3,143.36,23917.663,2025-05-06 15:44:59.999,3437321.71546
2025-05-06 15:45:00,143.36,143.51,142.96,143.18,13628.395,2025-05-06 15:59:59.999,1952022.1437
2025-05-06 16:00:00,143.18,143.62,142.5,143.49,23141.36,2025-05-06 16:14:59.999,3305426.57649
2025-05-06 16:15:00,143.49,143.53,142.8,143.19,44695.607,2025-05-06 16:29:59.999,6397184.8803
2025-05-06 16:30:00,143.18,143.88,143.05,143.08,38280.395,2025-05-06 16:44:59.999,5492715.0786
2025-05-06 16:45:00,143.09,143.22,142.42,142.46,19235.398,2025-05-06 16:59:59.999,2746556.60556
2025-05-06 17:00:00,142.47,143.39,142.45,143.32,25559.373,2025-05-06 17:14:59.999,3655254.96959
2025-05-06 17:15:00,143.31,143.97,143.3,143.87,24335.175,2025-05-06 17:29:59.999,3496217.43249
2025-05-06 17:30:00,143.87,144.37,143.41,143.46,28676.967,2025-05-06 17:44:59.999,4128926.78394
2025-05-06 17:45:00,143.46,143.81,143.38,143.67,11210.497,2025-05-06 17:59:59.999,1610066.61565
2025-05-06 18:00:00,143.67,144.1,143.6,143.89,12215.157,2025-05-06 18:14:59.999,1756753.94301
2025-05-06 18:15:00,143.89,144.84,143.88,144.71,22845.622,2025-05-06 18:29:59.999,3299792.86959
2025-05-06 18:30:00,144.7,144.7,144.12,144.19,16055.584,2025-05-06 18:44:59.999,2318664.36081
2025-05-06 18:45:00,144.19,144.89,144.17,144.85,29453.296,2025-05-06 18:59:59.999,4262615.51768
2025-05-06 19:00:00,144.84,145.15,144.54,144.77,38287.143,2025-05-06 19:14:59.999,5545341.30162
2025-05-06 19:15:00,144.77,145.06,144.54,145.02,18859.978,2025-05-06 19:29:59.999,2730844.80224
2025-05-06 19:30:00,145.02,145.28,144.9,145.12,15370.814,2025-05-06 19:44:59.999,2230587.72556
2025-05-06 19:45:00,145.12,145.18,144.66,144.85,13227.049,2025-05-06 19:59:59.999,1916801.77878
2025-05-06 20:00:00,144.85,145.03,144.66,144.79,14339.385,2025-05-06 20:14:59.999,2076967.59172
2025-05-06 20:15:00,144.8,144.92,144.23,144.25,15486.636,2025-05-06 20:29:59.999,2239871.62226
2025-05-06 20:30:00,144.26,144.37,143.74,143.96,24435.219,2025-05-06 20:44:59.999,3518715.07319
2025-05-06 20:45:00,143.97,144.13,143.64,144.01,14059.671,2025-05-06 20:59:59.999,2023384.41363
2025-05-06 21:00:00,144.01,144.57,144.0,144.2,21691.948,2025-05-06 21:14:59.999,3131544.21772
2025-05-06 21:15:00,144.19,144.38,143.52,143.57,18654.877,2025-05-06 21:29:59.999,2686249.22248
2025-05-06 21:30:00,143.57,144.26,143.54,144.22,23355.487,2025-05-06 21:44:59.999,3361761.70457
2025-05-06 21:45:00,144.22,144.65,144.22,144.49,10800.676,2025-05-06 21:59:59.999,1560762.65195
2025-05-06 22:00:00,144.48,146.49,144.44,145.78,73936.517,2025-05-06 22:14:59.999,10777301.1261
2025-05-06 22:15:00,145.78,146.6,145.71,146.58,39675.373,2025-05-06 22:29:59.999,5805462.91864
2025-05-06 22:30:00,146.57,146.79,146.09,146.44,33504.827,2025-05-06 22:44:59.999,4906614.27186
2025-05-06 22:45:00,146.44,146.52,145.92,146.13,85307.348,2025-05-06 22:59:59.999,12467221.69878
2025-05-06 23:00:00,146.12,146.22,145.57,145.89,44648.756,2025-05-06 23:14:59.999,6518335.2088
2025-05-06 23:15:00,145.89,146.62,145.86,146.42,31923.652,2025-05-06 23:29:59.999,4669113.47006
2025-05-06 23:30:00,146.41,146.85,146.15,146.85,19761.378,2025-05-06 23:44:59.999,2892976.26168
2025-05-06 23:45:00,146.85,147.23,146.69,146.88,40947.124,2025-05-06 23:59:59.999,6016907.47514
2025-05-07 00:00:00,146.89,147.23,146.65,147.22,31011.164,2025-05-07 00:14:59.999,4556001.96845
2025-05-07 00:15:00,147.22,149.01,147.18,148.74,112276.841,2025-05-07 00:29:59.999,16640770.61722
2025-05-07 00:30:00,148.75,149.2,148.25,148.54,49688.14,2025-05-07 00:44:59.999,7387662.00565
2025-05-07 00:45:00,148.55,149.05,148.39,149.03,45325.901,2025-05-07 00:59:59.999,6741181.40036
2025-05-07 01:00:00,149.04,149.54,148.69,148.91,43578.701,2025-05-07 01:14:59.999,6500290.93305
2025-05-07 01:15:00,148.9,149.26,148.67,149.19,20029.697,2025-05-07 01:29:59.999,2984700.49329
2025-05-07 01:30:00,149.19,149.19,148.41,148.47,22635.314,2025-05-07 01:44:59.999,3368496.24576
2025-05-07 01:45:00,148.48,148.74,148.06,148.34,20801.208,2025-05-07 01:59:59.999,3088407.74016
2025-05-07 02:00:00,148.34,148.62,147.56,147.92,73336.458,2025-05-07 02:14:59.999,10853546.92056
2025-05-07 02:15:00,147.92,148.11,147.68,147.84,27319.115,2025-05-07 02:29:59.999,4040477.78983
2025-05-07 02:30:00,147.83,147.92,147.27,147.29,18009.368,2025-05-07 02:44:59.999,2657528.50531
2025-05-07 02:45:00,147.28,147.44,146.62,146.77,28004.182,2025-05-07 02:59:59.999,4117369.05997
2025-05-07 03:00:00,146.78,146.83,146.14,146.19,23607.1,2025-05-07 03:14:59.999,3459671.22552
2025-05-07 03:15:00,146.18,146.19,145.43,146.01,23964.438,2025-05-07 03:29:59.999,3494060.05202
2025-05-07 03:30:00,146.02,146.39,145.9,146.23,21261.924,2025-05-07 03:44:59.999,3107535.86701
2025-05-07 03:45:00,146.23,146.29,145.93,146.24,16022.182,2025-05-07 03:59:59.999,2341591.89054
2025-05-07 04:00:00,146.23,146.77,146.23,146.77,13784.26,2025-05-07 04:14:59.999,2018625.19048
2025-05-07 04:15:00,146.76,146.77,146.36,146.37,11020.559,2025-05-07 04:29:59.999,1615571.05999
2025-05-07 04:30:00,146.36,146.39,145.94,146.03,12397.917,2025-05-07 04:44:59.999,1811845.35306
2025-05-07 04:45:00,146.02,146.28,145.83,146.18,11980.282,2025-05-07 04:59:59.999,1749957.55402
2025-05-07 05:00:00,146.18,146.26,145.84,146.1,8665.11,2025-05-07 05:14:59.999,1265780.92849
2025-05-07 05:15:00,146.09,146.13,145.75,145.88,7754.785,2025-05-07 05:29:59.999,1131627.61491
2025-05-07 05:30:00,145.87,146.12,145.6,145.6,7710.318,2025-05-07 05:44:59.999,1124135.65798
2025-05-07 05:45:00,145.6,145.75,145.43,145.55,12968.039,2025-05-07 05:59:59.999,1887872.46694
2025-05-07 06:00:00,145.55,146.25,145.49,146.24,11131.245,2025-05-07 06:14:59.999,1624980.48801
2025-05-07 06:15:00,146.24,146.28,145.75,145.91,21296.981,2025-05-07 06:29:59.999,3110440.51604
2025-05-07 06:30:00,145.91,146.0,145.66,145.78,9191.627,2025-05-07 06:44:59.999,1340454.58963
2025-05-07 06:45:00,145.77,146.11,145.57,146.03,8860.213,2025-05-07 06:59:59.999,1292585.38632
2025-05-07 07:00:00,146.03,146.37,146.02,146.3,10887.343,2025-05-07 07:14:59.999,1592064.99883
2025-05-07 07:15:00,146.31,146.57,146.23,146.56,14495.524,2025-05-07 07:29:59.999,2122730.2583
2025-05-07 07:30:00,146.55,146.86,146.42,146.85,14812.04,2025-05-07 07:44:59.999,2172122.8999
2025-05-07 07:45:00,146.86,147.32,146.84,147.27,20809.196,2025-05-07 07:59:59.999,3061330.1745
2025-05-07 08:00:00,147.27,147.39,146.93,147.03,22539.738,2025-05-07 08:14:59.999,3316560.87546
2025-05-07 08:15:00,147.03,147.26,147.0,147.17,13961.552,2025-05-07 08:29:59.999,2054713.25278
2025-05-07 08:30:00,147.16,147.77,147.08,147.75,26394.276,2025-05-07 08:44:59.999,3892603.43162
2025-05-07 08:45:00,147.75,147.96,147.59,147.84,34014.098,2025-05-07 08:59:59.999,5028089.63364
2025-05-07 09:00:00,147.85,148.29,147.79,147.89,46896.046,2025-05-07 09:14:59.999,6940624.98259
2025-05-07 09:15:00,147.89,148.08,147.63,147.71,11431.991,2025-05-07 09:29:59.999,1689520.29881
2025-05-07 09:30:00,147.7,147.99,147.54,147.87,12127.523,2025-05-07 09:44:59.999,1791670.85649
2025-05-07 09:45:00,147.87,147.97,147.8,147.85,6984.439,2025-05-07 09:59:59.999,1032889.8947
2025-05-07 10:00:00,147.85,147.94,147.61,147.64,10149.427,2025-05-07 10:14:59.999,1499587.28298
2025-05-07 10:15:00,147.64,147.77,147.48,147.5,12694.582,2025-05-07 10:29:59.999,1873964.39199
2025-05-07 10:30:00,147.49,147.84,147.37,147.83,12102.606,2025-05-07 10:44:59.999,1786802.21768
2025-05-07 10:45:00,147.83,147.91,147.67,147.76,9069.199,2025-05-07 10:59:59.999,1340311.43348
2025-05-07 11:00:00,147.77,147.84,147.48,147.72,17818.014,2025-05-07 11:14:59.999,2630597.37305
2025-05-07 11:15:00,147.72,147.81,147.53,147.56,12752.02,2025-05-07 11:29:59.999,1882944.45788
2025-05-07 11:30:00,147.57,147.79,147.46,147.74,11081.154,2025-05-07 11:44:59.999,1635767.53168
2025-05-07 11:45:00,147.75,147.76,147.46,147.59,15172.291,2025-05-07 11:59:59.999,2239672.68827
2025-05-07 12:00:00,147.6,147.74,147.18,147.18,32089.595,2025-05-07 12:14:59.999,4730709.6034
2025-05-07 12:15:00,147.18,147.6,146.99,147.09,59495.333,2025-05-07 12:29:59.999,8759422.17197
2025-05-07 12:30:00,147.09,147.23,146.8,146.84,13082.394,2025-05-07 12:44:59.999,1922684.37135
2025-05-07 12:45:00,146.83,147.36,146.83,147.19,13494.814,2025-05-07 12:59:59.999,1984639.84178
2025-05-07 13:00:00,147.19,147.19,146.63,146.64,17761.645,2025-05-07 13:14:59.999,2609377.65949
2025-05-07 13:15:00,146.64,146.82,146.33,146.48,18331.899,2025-05-07 13:29:59.999,2686761.46005
2025-05-07 13:30:00,146.48,147.43,146.41,147.3,29618.332,2025-05-07 13:44:59.999,4350827.90614
2025-05-07 13:45:00,147.31,147.31,146.45,146.86,19464.843,2025-05-07 13:59:59.999,2857729.54804
2025-05-07 14:00:00,146.87,147.33,146.7,147.02,20222.458,2025-05-07 14:14:59.999,2973048.25188
2025-05-07 14:15:00,147.02,147.53,146.9,147.45,17276.442,2025-05-07 14:29:59.999,2542786.91907
2025-05-07 14:30:00,147.45,147.53,147.0,147.03,18238.816,2025-05-07 14:44:59.999,2685609.59316
2025-05-07 14:45:00,147.04,147.04,145.8,146.08,31865.574,2025-05-07 14:59:59.999,4658520.803
2025-05-07 15:00:00,146.08,146.18,145.62,145.9,24960.952,2025-05-07 15:14:59.999,3641324.05125
2025-05-07 15:15:00,145.89,146.34,145.82,145.98,19721.782,2025-05-07 15:29:59.999,2881634.28307
2025-05-07 15:30:00,145.97,146.19,145.59,146.06,23659.595,2025-05-07 15:44:59.999,3453448.06892
2025-05-07 15:45:00,146.06,146.13,145.43,145.75,21441.567,2025-05-07 15:59:59.999,3123815.1661
2025-05-07 16:00:00,145.75,145.78,145.13,145.48,25469.187,2025-05-07 16:14:59.999,3702551.37519
2025-05-07 16:15:00,145.49,145.51,145.1,145.23,25927.808,2025-05-07 16:29:59.999,3766271.15872
2025-05-07 16:30:00,145.23,145.77,145.12,145.76,17697.474,2025-05-07 16:44:59.999,2573670.67187
2025-05-07 16:45:00,145.77,146.45,145.75,146.23,21546.307,2025-05-07 16:59:59.999,3149609.71194
2025-05-07 17:00:00,146.23,146.48,146.18,146.38,16693.846,2025-05-07 17:14:59.999,2442871.08735
2025-05-07 17:15:00,146.38,146.65,145.91,146.03,16045.722,2025-05-07 17:29:59.999,2345764.04199
2025-05-07 17:30:00,146.02,146.19,145.72,145.9,15721.597,2025-05-07 17:44:59.999,2294049.86173
2025-05-07 17:45:00,145.89,146.28,145.15,145.67,27176.516,2025-05-07 17:59:59.999,3959771.48644
2025-05-07 18:00:00,145.66,146.32,144.68,145.47,95319.152,2025-05-07 18:14:59.999,13855870.00766
2025-05-07 18:15:00,145.48,146.9,145.25,146.58,35267.4,2025-05-07 18:29:59.999,5159660.68001
2025-05-07 18:30:00,146.57,147.34,146.2,146.25,41167.761,2025-05-07 18:44:59.999,6046608.39177
2025-05-07 18:45:00,146.26,146.67,145.33,146.6,40665.565,2025-05-07 18:59:59.999,5936357.00217
2025-05-07 19:00:00,146.6,146.87,146.03,146.61,64300.392,2025-05-07 19:14:59.999,9424101.88119
2025-05-07 19:15:00,146.61,146.67,145.43,145.45,21688.354,2025-05-07 19:29:59.999,3168964.33545
2025-05-07 19:30:00,145.44,146.86,145.13,146.47,29702.474,2025-05-07 19:44:59.999,4332427.1884
2025-05-07 19:45:00,146.47,146.63,145.54,145.77,30801.89,2025-05-07 19:59:59.999,4495616.33378
2025-05-07 20:00:00,145.77,146.29,145.58,146.15,12244.532,2025-05-07 20:14:59.999,1786395.13676
2025-05-07 20:15:00,146.15,146.29,145.82,146.0,6447.151,2025-05-07 20:29:59.999,941482.46495
2025-05-07 20:30:00,146.01,146.15,145.48,145.71,8089.739,2025-05-07 20:44:59.999,1180082.15119
2025-05-07 20:45:00,145.71,146.37,145.57,146.36,12793.801,2025-05-07 20:59:59.999,1867065.22382
2025-05-07 21:00:00,146.37,146.76,146.17,146.63,12013.233,2025-05-07 21:14:59.999,1759481.96089
2025-05-07 21:15:00,146.63,147.4,146.63,147.39,20913.464,2025-05-07 21:29:59.999,3073249.71002
2025-05-07 21:30:00,147.4,147.88,146.96,147.33,24816.302,2025-05-07 21:44:59.999,3658903.37239
2025-05-07 21:45:00,147.34,147.5,147.07,147.33,11502.536,2025-05-07 21:59:59.999,1694336.70491
2025-05-07 22:00:00,147.34,147.89,147.19,147.62,19103.459,2025-05-07 22:14:59.999,2819683.13462
2025-05-07 22:15:00,147.62,147.67,147.24,147.53,18347.067,2025-05-07 22:29:59.999,2705440.78156
2025-05-07 22:30:00,147.54,147.84,147.48,147.84,30573.905,2025-05-07 22:44:59.999,4515376.26121
2025-05-07 22:45:00,147.83,147.99,147.63,147.77,63077.103,2025-05-07 22:59:59.999,9324721.17246
2025-05-07 23:00:00,147.77,148.35,147.67,148.18,96664.103,2025-05-07 23:14:59.999,14314743.50085
2025-05-07 23:15:00,148.18,148.3,147.76,147.76,25749.061,2025-05-07 23:29:59.999,3811575.83942
2025-05-07 23:30:00,147.76,147.92,147.39,147.45,24412.333,2025-05-07 23:44:59.999,3604756.967
2025-05-07 23:45:00,147.46,147.5,146.99,147.32,98074.881,2025-05-07 23:59:59.999,14438451.10929
2025-05-08 00:00:00,147.32,147.55,147.26,147.45,23073.841,2025-05-08 00:14:59.999,3401306.92696
2025-05-08 00:15:00,147.45,147.64,147.26,147.59,23153.48,2025-05-08 00:29:59.999,3413814.25867
2025-05-08 00:30:00,147.59,147.64,147.08,147.22,14944.366,2025-05-08 00:44:59.999,2202256.6784
2025-05-08 00:45:00,147.22,148.9,147.11,148.83,32098.61,2025-05-08 00:59:59.999,4756531.01726
2025-05-08 01:00:00,148.83,149.99,148.65,148.86,102659.146,2025-05-08 01:14:59.999,15334652.45273
2025-05-08 01:15:00,148.86,149.0,148.35,148.86,31877.272,2025-05-08 01:29:59.999,4743332.46842
2025-05-08 01:30:00,148.86,148.94,148.39,148.54,22478.645,2025-05-08 01:44:59.999,3341002.50049
2025-05-08 01:45:00,148.54,148.75,147.93,148.12,25657.532,2025-05-08 01:59:59.999,3805571.92129
2025-05-08 02:00:00,148.13,148.9,148.04,148.87,23476.492,2025-05-08 02:14:59.999,3486584.37273
2025-05-08 02:15:00,148.86,149.94,148.74,149.9,42352.088,2025-05-08 02:29:59.999,6323305.30339
2025-05-08 02:30:00,149.89,150.32,149.67,149.91,60484.286,2025-05-08 02:44:59.999,9073150.65464
2025-05-08 02:45:00,149.9,150.3,149.75,149.82,29247.928,2025-05-08 02:59:59.999,4388843.34968
2025-05-08 03:00:00,149.82,150.42,149.57,150.15,36957.596,2025-05-08 03:14:59.999,5545388.25885
2025-05-08 03:15:00,150.16,150.45,149.96,150.15,30796.105,2025-05-08 03:29:59.999,4625175.13975
2025-05-08 03:30:00,150.16,150.95,149.87,150.95,40651.4,2025-05-08 03:44:59.999,6111616.89177
2025-05-08 03:45:00,150.95,151.19,150.28,150.87,46409.373,2025-05-08 03:59:59.999,6993258.8172
2025-05-08 04:00:00,150.88,151.93,150.76,151.43,89011.978,2025-05-08 04:14:59.999,13471678.62919
2025-05-08 04:15:00,151.43,151.97,151.26,151.66,69818.624,2025-05-08 04:29:59.999,10588820.605
2025-05-08 04:30:00,151.66,151.75,151.19,151.22,41243.024,2025-05-08 04:44:59.999,6248820.28325
2025-05-08 04:45:00,151.22,151.39,150.86,150.87,157745.592,2025-05-08 04:59:59.999,23850638.38544
2025-05-08 05:00:00,150.87,151.33,150.54,150.55,77285.885,2025-05-08 05:14:59.999,11661570.65373
2025-05-08 05:15:00,150.56,150.57,149.97,150.41,109854.694,2025-05-08 05:29:59.999,16502985.57032
2025-05-08 05:30:00,150.41,150.57,150.22,150.44,31112.434,2025-05-08 05:44:59.999,4679025.88278
2025-05-08 05:45:00,150.45,150.49,150.12,150.16,15804.138,2025-05-08 05:59:59.999,2375546.93886
2025-05-08 06:00:00,150.15,150.46,150.1,150.45,19044.143,2025-05-08 06:14:59.999,2861573.53175
2025-05-08 06:15:00,150.44,150.51,150.3,150.37,14743.538,2025-05-08 06:29:59.999,2217443.20465
2025-05-08 06:30:00,150.37,150.51,150.3,150.47,12564.732,2025-05-08 06:44:59.999,1889942.33283
2025-05-08 06:45:00,150.48,150.73,150.33,150.62,23204.081,2025-05-08 06:59:59.999,3493284.28291
2025-05-08 07:00:00,150.63,151.07,150.55,150.97,24683.367,2025-05-08 07:14:59.999,3723260.59508
2025-05-08 07:15:00,150.97,151.48,150.92,151.48,31369.585,2025-05-08 07:29:59.999,4743250.97823
2025-05-08 07:30:00,151.47,151.95,151.28,151.76,36045.122,2025-05-08 07:44:59.999,5467759.53853
2025-05-08 07:45:00,151.76,151.95,151.55,151.57,32776.109,2025-05-08 07:59:59.999,4971906.67615
2025-05-08 08:00:00,151.57,152.51,151.53,152.15,52201.002,2025-05-08 08:14:59.999,7941512.58574
2025-05-08 08:15:00,152.16,152.56,152.14,152.33,28355.194,2025-05-08 08:29:59.999,4319567.02703
2025-05-08 08:30:00,152.33,152.99,152.16,152.94,49055.857,2025-05-08 08:44:59.999,7492270.74488
2025-05-08 08:45:00,152.95,153.34,152.7,152.84,46933.908,2025-05-08 08:59:59.999,7181195.69118
2025-05-08 09:00:00,152.85,152.96,152.53,152.64,28626.509,2025-05-08 09:14:59.999,4371817.39126
2025-05-08 09:15:00,152.64,153.1,152.58,152.76,29270.487,2025-05-08 09:29:59.999,4474262.37339
2025-05-08 09:30:00,152.75,153.29,152.72,153.29,26657.437,2025-05-08 09:44:59.999,4077269.00374
2025-05-08 09:45:00,153.29,154.89,153.29,154.64,77077.285,2025-05-08 09:59:59.999,11869844.45731
2025-05-08 10:00:00,154.64,155.19,154.37,154.59,79542.908,2025-05-08 10:14:59.999,12315540.90024
2025-05-08 10:15:00,154.59,155.28,154.59,155.11,42277.231,2025-05-08 10:29:59.999,6552685.64896
2025-05-08 10:30:00,155.11,155.27,154.62,154.75,43749.729,2025-05-08 10:44:59.999,6777831.37086
2025-05-08 10:45:00,154.75,155.13,154.67,154.88,26415.988,2025-05-08 10:59:59.999,4091628.87412
2025-05-08 11:00:00,154.87,154.97,154.43,154.65,29323.989,2025-05-08 11:14:59.999,4536148.82911
